1445049-2|TE Connectivity Ltd|5047|1|$0.1272
1-1445049-2|TE Connectivity Ltd|2427|1|$0.3654
1318382-2|TE Connectivity Ltd|595|1|$2.3649
TAJE108M006RNJ|AVX Corporation|501|1|$3.1980
TAP106K010SRW|AVX Corporation|2500|1|$0.2806
TAP226K016SRW|AVX Corporation|372|1|$0.3812
TCN4337M016R0070|AVX Corporation|610|1|$2.7580
TCNT476M016R0200A|AVX Corporation|313|1|$0.6921
TLJA107M006R0500|AVX Corporation|125|1|$1.2591
EEE1VA470AP|Panasonic Electronic Components|1730|1|$0.1394
ERJ-1TYJ201U|Panasonic Electronic Components|1810|1|$0.1594
STM706RM6F|STMicroelectronics|2500|1|$0.6288
10TAB47M|Panasonic Electronic Components|4327|1|$0.4550
TPSE227K010R0100|AVX Corporation|2814|1|$1.8606
TPSE477M006R0045|AVX Corporation|928|1|$4.8050
ERJ-2GEJ152X|Panasonic Electronic Components|204800|1|$0.0031
DMP210DUFB4-7B|Diodes Incorporated|10000|1|$0.1110
B72214S140K101|TDK Epcos|234|1|$0.2636
JS1-B-24V-F|Panasonic Electronic Components|2931|1|$0.7184
F0603E2R00FSTR|AVX Corporation|6538|1|$0.1754
F380J476MSA|AVX Corporation|8015|1|$0.4322
F380J476MSAAH1|AVX Corporation|1798|1|$0.4783
1210GC332KAZ1A|AVX Corporation|4000|1|$0.5914
1808GC102KAT1A|AVX Corporation|9916|1|$0.2486
G5V2H1DC5|OMRON Corporation|1158|1|$2.1940
PIC12F629-I/MD|Microchip Technology Inc|512|1|$1.3310
EEU-FC1H561S|Panasonic Electronic Components|1300|1|$0.7000
EEEFK1H330P|Panasonic Electronic Components|11800|1|$0.1688
ECW-U2104V16|Panasonic Electronic Components|1252|1|$1.1157
EEE-HA1V220P|Panasonic Electronic Components|13773|1|$0.0690
EEE-HC1C471P|Panasonic Electronic Components|519|1|$0.3582
ECA-1EHG471B|Panasonic Electronic Components|8044|1|$0.1221
EEEFK1E471GP|Panasonic Electronic Components|384872|1|$0.1851
ELL-6PG4R7N|Panasonic Electronic Components|1880|1|$0.2910
MCIMX6D7CVT08AC|NXP Semiconductors|255|1|$43.2209
EEE-FKC151XAP|Panasonic Electronic Components|1228|1|$0.1286
LMX2531LQ1910E/NOPB|Texas Instruments|67|1|$10.1520
LMX2582RHAT|Texas Instruments|3|1|$18.5300
LMX2594EVM|Texas Instruments|537|1|$444.4301
NMC0402X7R331K50TRPF|NIC Components Corp|57400|1|$0.0664
ERJ-14NF10R0U|Panasonic Electronic Components|3632|1|$0.0547
FTLF1323P1BTL|Finisar Corporation|2|1|$58.3000
FTLF8519P3BTL|Finisar Corporation|36|1|$29.4700
DR74-R33-R|Eaton Corporation|469|1|$1.2642
DRQ74-4R7-R|Eaton Corporation|9589|1|$0.7080
F0603E0R50FSTR|AVX Corporation|23004|1|$0.1973
F0805B3R00FSTR|AVX Corporation|680|1|$0.3211
SN74LVC1G17QDBVRQ1|Texas Instruments|589|1|$0.1287
SN74LVC1G27DCKR|Texas Instruments|1154|1|$0.2037
SN74LVC1G373DBVR|Texas Instruments|500|1|$0.1339
SN74LVC1G38DBVR|Texas Instruments|1865|1|$0.1011
SN74LVC1G66DSFR|Texas Instruments|4430|1|$0.1147
D38999/20JE6SN-LC|TE Connectivity Ltd|360|1|$31.5987
D38999/20JE6SN(LC)|Amphenol Corporation|347|1|$14.0100
D38999/20JE6SN-LC|SOURIAU|76|1|$28.9724
D38999/20JE6SN-LC-AZSX|SOURIAU|7|1|$25.6444
D38999/26FF35PN|TE Connectivity Ltd|366|1|$38.1513
D38999/26FF35PN-L/C|TE Connectivity Ltd|366|1|$23.8658
D38999/26FF35PN|SOURIAU|341|1|$49.0325
D38999/26FF35PN-LC|SOURIAU|330|1|$46.8474
D38999/26FF35PN-UWBSB4|SOURIAU|110|1|$103.8961
D38999/26FF35PN(LC)|Amphenol Corporation|64|1|$33.7156
DK-621-0412-P|TE Connectivity Ltd|8|1|$120.8200
AX-SFJK-API-1-01-TB05|ON Semiconductor|1000|1|$2.2350
AX8052F143-3-TB05|ON Semiconductor|760|1|$2.7890
F921A225MPA|AVX Corporation|2650|1|$0.2310
1061022-1|TE Connectivity Ltd|266|1|$4.5532
ASE-20.000MHZ-LC-T|Abracon Corporation|1403|1|$1.0939
1-329632-2|TE Connectivity Ltd|112805|1|$0.1377
MMDT4126-7-F|Diodes Incorporated|11371|1|$0.0375
1375820-5|TE Connectivity Ltd|30796|1|$0.0857
1-1375820-5|TE Connectivity Ltd|966|1|$0.3504
1376350-2|TE Connectivity Ltd|7118|1|$2.0640
10127716-12LF|Amphenol ICC|2650|1|$0.1134
10127721-061LF|Amphenol ICC|2008|1|$0.2968
10128494-119500ULF|Amphenol ICC|49|1|$30.7200
06032U2R7BAT2A|AVX Corporation|1250|1|$0.1487
F380J336MMALZT|AVX Corporation|3576|1|$0.1955
ISL28023FR60Z-T7A|Renesas Electronics Corporation|600|1|$2.9400
ISL28023FR60Z-T7A|Renesas Electronics Corporation|600|1|$2.9400
08B0-1X1T-06-F|Bel Fuse|737|1|$2.3800
2129710-2|TE Connectivity Ltd|38|1|$31.5360
2132781-6|TE Connectivity Ltd|8487|1|$0.1512
2-320560-1|TE Connectivity Ltd|16466|1|$0.1375
2-34151-1|TE Connectivity Ltd|13327|1|$0.2153
2-34151-1-CUT-TAPE|TE Connectivity Ltd|1546|1|$0.2364
2-34541-1|TE Connectivity Ltd|21464|1|$0.1284
2-34541-1-CUT-TAPE|TE Connectivity Ltd|942|1|$0.1452
TDA5200XUMA1|Infineon Technologies AG|6000|1|$1.6667
TLE42664GHTMA2|Infineon Technologies AG|4138|1|$0.6439
8125SD9AV2BE|C&K Components|4108|1|$3.2990
RB168VAM100TR|ROHM Semiconductor|960|1|$0.1012
SN65HVD231QDRQ1|Texas Instruments|438|1|$1.5989
SN65HVD232DRG4|Texas Instruments|1271|1|$0.9925
SN65HVD232DR|Texas Instruments|25|1|$2.0528
TAJD226K035RNJ|AVX Corporation|111|1|$1.1747
TAJD476M016RNJ|AVX Corporation|6579|1|$0.2117
TAJX107K010RNJ|AVX Corporation|722|1|$1.1178
AQV-414|Panasonic Electronic Components|3409|1|$2.4800
AQV-414|Panasonic Electronic Components|3409|1|$2.4800
AQV414S|Panasonic Electronic Components|2065|1|$3.2886
AQV414SX|Panasonic Electronic Components|1610|1|$3.2176
AQV414SZ|Panasonic Electronic Components|1532|1|$4.4610
AQV414EHA|Panasonic Electronic Components|1055|1|$2.5781
AQV-414EH|Panasonic Electronic Components|1025|1|$2.7060
AQV414AZ|Panasonic Electronic Components|1000|1|$4.1880
AQV414E|Panasonic Electronic Components|726|1|$2.5172
AQV414EA|Panasonic Electronic Components|583|1|$2.4665
AQV414A|Panasonic Electronic Components|246|1|$3.5760
AQV414HA|Panasonic Electronic Components|194|1|$3.9280
AQV414H|Panasonic Electronic Components|115|1|$4.0296
AQV414SJ|Panasonic Electronic Components|49|1|$3.2297
CRCW040220K0FKEDC|Vishay Intertechnologies|20000|1|$0.0120
CRCW040220K0FKEDHP|Vishay Intertechnologies|7800|1|$0.0299
BY448TR|Vishay Intertechnologies|600|1|$0.3446
BYG21K-E3/TR|Vishay Intertechnologies|714|1|$0.2330
B72210S110K101|TDK Epcos|5000|1|$0.1850
ELK-E221FA|Panasonic Electronic Components|4490|1|$0.2609
ABLS-12.000MHZ-B2-T|Abracon Corporation|24811|1|$0.1979
ABLS-12.000MHZ-B2-T2|Abracon Corporation|500|1|$0.2541
ABLS-4.9152MHZ-B2-T|Abracon Corporation|11000|1|$0.2347
ABLS-49.152MHZ-B2-T|Abracon Corporation|1898|1|$0.2074
EEU-FC2A560|Panasonic Electronic Components|1997|1|$0.2334
TC4423COE713|Microchip Technology Inc|1000|1|$1.7200
0436500527|Molex|112|1|$0.9008
ABM7-27.000MHZ-D2Y-T|Abracon Corporation|34424|1|$0.4538
ABM8-24.000MHZ-R60-D-1-W-T|Abracon Corporation|33270|1|$0.3922
TPS2421-2DDAR|Texas Instruments|4449|1|$0.9773
TPS2492PWR|Texas Instruments|1354|1|$2.2950
TPS2492PW|Texas Instruments|179|1|$2.1930
SN74ACT14NSRG4|Texas Instruments|2320|1|$0.2393
TCK106AG,LF(S|Toshiba America Electronic Components|445|1|$0.3239
SN74ACT32PWR|Texas Instruments|2000|1|$0.1500
CDCL1810RGZT|Texas Instruments|218|1|$10.8700
SNJ54HC00J|Texas Instruments|54|1|$4.7940
TPSD337K006R0050|AVX Corporation|239|1|$5.2285
CRCW0603511RFKEAC|Vishay Intertechnologies|4900|1|$0.0356
CRCW06035K10FKEAHP|Vishay Intertechnologies|2449|1|$0.0229
CRCW06036K80FKEAHP|Vishay Intertechnologies|4990|1|$0.0397
MT9M034I12STC-DPBR|ON Semiconductor|5471|1|$23.3451
MT9M034I12STC-DPBR1|ON Semiconductor|1200|1|$28.3317
MT9P031I12STC-DR1|ON Semiconductor|4210|1|$21.4800
MT9V022IA7ATM-DR|ON Semiconductor|4114|1|$22.1500
MT9V022IA7ATM-DR1|ON Semiconductor|1034|1|$27.6400
NB3N2304NZDTR2G|ON Semiconductor|41726|1|$0.8249
NCV1124DR2G|ON Semiconductor|3556|1|$1.5303
NCV2200SQ2T2G|ON Semiconductor|3000|1|$0.3315
NCV2901DR2G|ON Semiconductor|2425|1|$0.3266
SN74LV4051ATPWRQ1|Texas Instruments|407|1|$0.3373
DTC114YUAT106|ROHM Semiconductor|12350|1|$0.0423
DTC143TKAT146|ROHM Semiconductor|104680|1|$0.1288
DTC143ZMT2L|ROHM Semiconductor|12376|1|$0.0838
RB161M-20TR|ROHM Semiconductor|2950|1|$0.2257
S2E-B12V|Panasonic Electronic Components|996|1|$9.5410
1-1659254-0|TE Connectivity Ltd|32000|1|$0.0840
LM2940CS-5.0/NOPB|Texas Instruments|220|1|$1.4535
LM2940IMP-9.0/NOPB|Texas Instruments|44|1|$1.8487
LM2940IMPX-8.0/NOPB|Texas Instruments|851|1|$0.9605
SLS32AIA020A4USON10XTMA2|Infineon Technologies AG|18561|1|$0.9265
031-6212|Amphenol Corporation|200|1|$19.7800
132142|Amphenol Corporation|80|1|$6.9440
EX-13-2-14-20-32P|Amphenol Corporation|3|1|$1,082.8247
STTH15R06D|STMicroelectronics|906|1|$1.1457
TR3C226K020C0375|Vishay Intertechnologies|440|1|$0.4958
0705430108|Molex|13385|1|$0.4733
0716607040|Molex|581|1|$4.8370
0716612050|Molex|265|1|$3.4500
0755860104|Molex|459|1|$3.9480
293D475X9035D2TE3|Vishay Intertechnologies|388|1|$0.2247
ELK-E103FA|Panasonic Electronic Components|20170|1|$0.3227
ELL-6UH220M|Panasonic Electronic Components|8266|1|$0.3011
ELL-CTV100M|Panasonic Electronic Components|1490|1|$0.9301
ERJ-U03J101V|Panasonic Electronic Components|45000|1|$0.0091
ERA-3AEB102V|Panasonic Electronic Components|136261|1|$0.0339
ERA-3AEB132V|Panasonic Electronic Components|21400|1|$0.0497
ERA-3AEB3832V|Panasonic Electronic Components|27834|1|$0.0497
BZX384C5V6-HE3-08|Vishay Intertechnologies|7002|1|$0.0371
STM32L151RET6|STMicroelectronics|13|1|$5.2570
AQY-212GHA|Panasonic Electronic Components|19328|1|$2.0255
AQY-212GHA|Panasonic Electronic Components|19328|1|$2.0255
AQY212GHAX|Panasonic Electronic Components|2000|1|$2.5490
AQY-212GH|Panasonic Electronic Components|1107|1|$4.2667
ABLS7M2-16.000MHZ-D-2Y-T|Abracon Corporation|2400|1|$0.2903
INA188IDR|Texas Instruments|2072|1|$3.0340
INA188IDRJR|Texas Instruments|386|1|$3.0880
LM2931AZ-5.0/NOPB|Texas Instruments|9181|1|$0.3713
LM2936QMX-5.0/NOPB|Texas Instruments|7235|1|$1.6236
LM2937ET-3.3/NOPB|Texas Instruments|2672|1|$0.7621
LM2937IMPX-15/NOPB|Texas Instruments|250|1|$1.2291
LM293PT|STMicroelectronics|5756|1|$0.1400
LM293P|Texas Instruments|2965|1|$0.1734
NCV303LSN28T1G|ON Semiconductor|39000|1|$0.4060
BZG05C9V1-HE3-TR|Vishay Intertechnologies|2940|1|$0.1387
STD1NK80Z-1|STMicroelectronics|8125|1|$0.1613
STD30PF03LT4|STMicroelectronics|2500|1|$0.9014
73304-111LF|Amphenol ICC|1150|1|$1.0962
71600-114LF|Amphenol ICC|14660|1|$0.2800
71600-114LF|Amphenol Corporation|3309|1|$0.5088
71918-210LF|Amphenol ICC|5242|1|$0.5291
B32674D4225K|TDK Epcos|1050|1|$1.2619
TMP75AIDGKR|Texas Instruments|2250|1|$1.0518
TLF80511EJV50XUMA1|Infineon Technologies AG|4178|1|$0.6291
TLF80511EJ V50|Infineon Technologies AG|2500|1|$0.6732
TLS205B0EJV50XUMA1|Infineon Technologies AG|2475|1|$0.6580
STM32F722VET6|STMicroelectronics|511|1|$7.9080
ERJ-8RQFR56V|Panasonic Electronic Components|52552|1|$0.0528
ERJB2CFR051V|Panasonic Electronic Components|3816|1|$0.1377
ERJ-1TRQFR47U|Panasonic Electronic Components|4000|1|$0.3209
20SVPF560M|Panasonic Electronic Components|1373|1|$0.9027
25SVPF330M|Panasonic Electronic Components|6183|1|$0.9236
2R5TAE220M9|Panasonic Electronic Components|108|1|$1.1735
2R5TPE470MC|Panasonic Electronic Components|5210|1|$0.4420
35SVPF120M|Panasonic Electronic Components|2554|1|$0.7999
AGN200A03Z|Panasonic Electronic Components|11300|1|$1.0009
ELL-6SH6R8M|Panasonic Electronic Components|2588|1|$0.4760
DS90UB925QSQE/NOPB|Texas Instruments|45|1|$10.7440
DS90UB926QSQE/NOPB|Texas Instruments|35|1|$10.7960
NCP51200MNTXG|ON Semiconductor|672|1|$0.6046
51742-10602000CCLF|Amphenol ICC|933|1|$3.7800
51915-132LF|Amphenol ICC|198|1|$8.4420
PN5321A3HN/C106;55|NXP Semiconductors|4195|1|$5.5462
PN5321A3HN/C106;55|NXP Semiconductors|4195|1|$5.5462
PTN3460IBS/F1MP|NXP Semiconductors|455|1|$3.5450
PTN36043BXY|NXP Semiconductors|7329|1|$0.9900
S912XET256J2MAL|NXP Semiconductors|2405|1|$9.9857
OPA343NA/3K|Texas Instruments|1566|1|$1.5159
OPA358AIDCKR|Texas Instruments|2309|1|$0.5877
OPA364IDBVR|Texas Instruments|3000|1|$1.1554
BAT54CWT1G|ON Semiconductor|5367|1|$0.0366
NSVBAT54WT1G|ON Semiconductor|216000|1|$0.0726
BAT54WT1G|ON Semiconductor|40645|1|$0.0218
BBS3002-TL-1E|ON Semiconductor|3416|1|$2.6560
BC807-40LT1G|ON Semiconductor|3713996|1|$0.0117
SBC807-40LT1G|ON Semiconductor|1800|1|$0.0446
12065C224JAT2A|AVX Corporation|52010|1|$0.0280
12101A222JAT2A|AVX Corporation|3964|1|$0.1207
NCP3232NMNTXG|ON Semiconductor|2820|1|$2.1860
NCP4620HSN50T1G|ON Semiconductor|2233|1|$0.5290
S9S08DZ32F2CLH|NXP Semiconductors|1600|1|$7.0800
TPS5410DR|Texas Instruments|6300|1|$1.2737
TPS54140DGQR|Texas Instruments|363|1|$1.6024
TPS54140EVM-429|Texas Instruments|34|1|$26.3800
TPS54226PWPR|Texas Instruments|365|1|$1.0212
TPSE476K020R0150|AVX Corporation|424|1|$2.1640
SR205C104KAR|AVX Corporation|88833|1|$0.1158
SR205C104KARTR1|AVX Corporation|56835|1|$0.0650
SR205C104KART|AVX Corporation|7998|1|$0.1358
SR205C104KARTR2|AVX Corporation|1975|1|$0.2198
SR211A331JARTR1|AVX Corporation|2994|1|$0.3111
M58BW016FB7T3F|Micron Technology Inc|1500|1|$7.3400
P6KE170A|ON Semiconductor|7950|1|$0.1209
RTF015N03TL|ROHM Semiconductor|2535|1|$0.2430
SML312BC4TT86|ROHM Semiconductor|4376|1|$1.2470
TAJB475M016RNJ|AVX Corporation|30000|1|$0.1994
BFC233860222|Vishay Intertechnologies|57335|1|$0.1180
BFC237065103|Vishay Intertechnologies|13500|1|$0.0457
TNPW060330K1BEEA|Vishay Intertechnologies|3638|1|$0.1306
MCS04020C1001FE000|Vishay Intertechnologies|7904|1|$0.0679
AB38T-32.768KHZ-E7|Abracon Corporation|8368|1|$0.2499
AB38T-32.768KHZ|Abracon Corporation|4415|1|$0.0963
AB38T-32.768KHZ-B|Abracon Corporation|2726|1|$0.2108
NVT2003DP,118|NXP Semiconductors|2947|1|$0.3458
NX5L2750CGUX|NXP Semiconductors|17025|1|$0.2354
NX5P2090UKZ|NXP Semiconductors|1900|1|$0.6329
P4040NSN7PNC|NXP Semiconductors|126|1|$676.2400
PCA9306DP,118|NXP Semiconductors|10000|1|$0.3427
PCA9507D,118|NXP Semiconductors|5714|1|$0.8893
PCA9516APW,118|NXP Semiconductors|10432|1|$0.9178
PCA9518APW,518|NXP Semiconductors|5000|1|$1.3733
PCA9533DP/01,118|NXP Semiconductors|2786|1|$1.0147
34130|TE Connectivity Ltd|113635|1|$0.0420
AP7341-30FS4-7|Diodes Incorporated|105000|1|$0.0975
0734130050|Molex|3200|1|$1.8230
PA4341.301NLT|Pulse Electronics Corporation|3000|1|$0.3632
0734130040|Molex|2378|1|$1.5440
341300-9|TE Connectivity Ltd|1326|1|$0.1308
3413.0120.22|Schurter Electronic Components|970|1|$0.2761
3413.0119.22|Schurter Electronic Components|769|1|$0.2761
3413-0-00-34-00-00-03-0|Mill-Max Mfg Corp|419|1|$1.0375
3413.0010.11|Schurter Electronic Components|388|1|$0.3583
3413.0112.22|Schurter Electronic Components|300|1|$0.2761
3413.0008.22|Schurter Electronic Components|289|1|$0.3177
3413.0009.11|Schurter Electronic Components|248|1|$0.3583
34.130.0023.0|Wieland Electric GmbH|194|1|$4.0499
209-3-1REC5-63-4-1-30|Sensata Technologies|5|1|$118.2000
MT48LC16M16A2B4-7E:G TR|Micron Technology Inc|3643|1|$9.3560
MT48LC16M16A2B4-7E:G|Micron Technology Inc|1275|1|$6.6760
F931C105MAA|AVX Corporation|12000|1|$0.1248
F931C336MBA|AVX Corporation|12000|1|$0.2550
ABM8AIG20.000MHZ122ZT3|Abracon Corporation|1038|1|$0.5068
61134-3|TE Connectivity Ltd|94849|1|$0.0920
NC7SZ05P5X|ON Semiconductor|16248|1|$0.0516
NC7SZ125L6X|ON Semiconductor|1379|1|$0.2952
NRVA4004T3G|ON Semiconductor|910|1|$0.2243
NRVB130LSFT1G|ON Semiconductor|2704|1|$0.1318
NCP4682DSN30T1G|ON Semiconductor|3000|1|$0.2213
ARJE-0034|Abracon Corporation|11981|1|$2.6940
ASDMB-20.000MHZ-LC-T|Abracon Corporation|900|1|$1.2921
ASDMB-25.000MHZ-LY-T|Abracon Corporation|253|1|$1.7157
ASDMB-50.000MHZ-XY-T|Abracon Corporation|910|1|$1.4639
171826-2|TE Connectivity Ltd|6376|1|$0.1368
DRV8814PWPR|Texas Instruments|1488|1|$1.9930
DRV8821DCAR|Texas Instruments|2000|1|$2.3480
DRV8821DCA|Texas Instruments|108|1|$3.8150
MK30DX256VLL7|NXP Semiconductors|90|1|$8.6400
MK60DN256ZVLL10|NXP Semiconductors|455|1|$8.5100
MK60DN512VLL10R|NXP Semiconductors|1000|1|$7.0260
MK60DN512VLL10|NXP Semiconductors|538|1|$8.3390
F980J226MMA|AVX Corporation|3950|1|$0.4937
0022272081|Molex|22325|1|$0.2428
0026604080|Molex|9081|1|$0.3280
LD031A101JAB2A|AVX Corporation|47000|1|$0.3688
0743201004|Molex|6170|1|$2.4530
0744410010|Molex|8622|1|$0.9494
EEE-HB1C100R|Panasonic Electronic Components|31581|1|$0.0451
EEE-HBJ101UAR|Panasonic Electronic Components|2000|1|$0.0670
EEE-TG1J100P|Panasonic Electronic Components|2745|1|$0.2619
3364W-1-203E|Bourns Inc|381|1|$0.3575
SR215C104KAR3212|AVX Corporation|18000|1|$0.3636
SR215C104KARTR2|AVX Corporation|12000|1|$0.0405
SR215C104KARTR1|AVX Corporation|9280|1|$0.1242
SR215C104KAR|AVX Corporation|9004|1|$0.1160
VC040214X300WP|AVX Corporation|24558|1|$0.1787
HDSP2112S|OSRAM Opto Semiconductors|2|1|$37.6100
42142-1|TE Connectivity Ltd|83840|1|$0.0515
0438790027|Molex|960|1|$5.8556
MKJ3C7W9-19DN|ITT Corporation|10|1|$112.0800
ERJ-8GEYJ620V|Panasonic Electronic Components|49200|1|$0.0119
LM258ADT|STMicroelectronics|12460|1|$0.1267
M24C64-DRDW3TP/K|STMicroelectronics|2250|1|$0.4869
GRM31CF51H475ZA01L|Murata Manufacturing Co Ltd|18000|1|$0.2864
YSTREAM-IT-RZ-V2|Renesas Electronics Corporation|2|1|$506.0200
VN5E025AJTR-E|STMicroelectronics|3450|1|$1.0471
ERA3AEB1071V|Panasonic Electronic Components|6575|1|$0.0924
MNR15E0RPJ103|ROHM Semiconductor|125012|1|$0.0472
ISO7641FMDWR|Texas Instruments|2893|1|$6.0435
ISO7842DWWR|Texas Instruments|990|1|$8.6390
ISO7842DWW|Texas Instruments|45|1|$9.7340
ISO7842DW|Texas Instruments|13|1|$6.9610
JM38510/65701BCA|Texas Instruments|15|1|$14.5100
LDC1312QDNTRQ1|Texas Instruments|9000|1|$1.8714
LF347DT|STMicroelectronics|7200|1|$0.2497
LF347DR|Texas Instruments|1840|1|$0.4257
LF444ACN/NOPB|Texas Instruments|1194|1|$1.1750
INA197AIDBVT|Texas Instruments|808|1|$1.6447
INA199B2DCKR|Texas Instruments|2323|1|$0.3236
INA2126UA/2K5|Texas Instruments|3639|1|$2.4160
INA2126UA|Texas Instruments|33|1|$4.1700
ERA3YEB102V|Panasonic Electronic Components|19307|1|$0.0832
ESE-13H01D|Panasonic Electronic Components|46180|1|$0.3818
ESE-22MH24|Panasonic Electronic Components|11395|1|$0.2300
ERJ-8GEYJ470V|Panasonic Electronic Components|5000|1|$0.0098
ERJ-8GEYJ472V|Panasonic Electronic Components|38666|1|$0.0083
ERJ-2RKF2492X|Panasonic Electronic Components|45236|1|$0.0101
ERJ-2RKF3572X|Panasonic Electronic Components|103668|1|$0.0050
ERJ-2RKF4531X|Panasonic Electronic Components|17300|1|$0.0035
ERJ-2RKF63R4X|Panasonic Electronic Components|80000|1|$0.0046
NACZ101M35V8X10.5TR13F|NIC Components Corp|16500|1|$0.1943
0503728000|Molex|8100|1|$0.0953
0503948100|Molex|8891|1|$0.0615
0520452045|Molex|3960|1|$0.5293
0402YC333KAT2A|AVX Corporation|16725|1|$0.1654
KSS341GLFS|C&K Components|58569|1|$0.3168
10078770-002LF|Amphenol ICC|488|1|$43.5500
D38999/20WD97SN-LC|TE Connectivity Ltd|863|1|$25.6750
D38999/20WD97SN|Amphenol Corporation|637|1|$38.0700
D38999/20WD97SN(LC)|Amphenol Corporation|595|1|$25.6291
D38999/20WD97SN|TE Connectivity Ltd|497|1|$32.3190
D38999/20WD97SN-USHST3|TE Connectivity Ltd|228|1|$62.1263
D38999/20WD97SN|TE Connectivity Ltd|60|1|$29.2726
D38999/20WG11SN|TE Connectivity Ltd|459|1|$46.4671
D38999/20WG11SN-LC|TE Connectivity Ltd|459|1|$28.8776
D38999/20WG11SN|Amphenol Corporation|340|1|$62.8325
D38999/20WG11SN(LC)|Amphenol Corporation|249|1|$29.5506
D38999/20WG11SN|SOURIAU|193|1|$41.9168
D38999/20WG11SN-U|Amphenol Corporation|189|1|$132.8632
D38999/20WG11SN-LC|SOURIAU|187|1|$26.8829
D38999/20WG11SN-CG|Amphenol Corporation|97|1|$105.4434
D3899920WG11SNL|SOURIAU|29|1|$27.9196
51915-011LF|Amphenol ICC|264|1|$8.7390
51939-121LF|Amphenol ICC|132|1|$5.3510
923151811|Molex|562|1|$1.4520
CB052E0105JBC|AVX Corporation|2195|1|$0.9688
VC06AG18120YAT1A|AVX Corporation|3900|1|$0.1121
VC080526C580RP|AVX Corporation|23970|1|$0.1272
EVMK2GX|Texas Instruments|144|1|$778.5881
EVMK2G|Texas Instruments|53|1|$737.5300
HDC1080EVM|Texas Instruments|12|1|$30.6000
42437-2|TE Connectivity Ltd|5825|1|$0.1167
42486-1|TE Connectivity Ltd|6000|1|$0.0564
42490-3|TE Connectivity Ltd|36925|1|$0.0731
1424903|Phoenix Contact|75|1|$11.3920
WT242490-30F2-G|TDK Corporation of America|45|1|$4.9380
42751-2|TE Connectivity Ltd|20000|1|$0.1309
51730-155LF|Amphenol ICC|198|1|$3.7240
D38999/20MC35SN(LC)|Amphenol Corporation|2227|1|$25.0000
D38999/20MC35SN|Amphenol Corporation|1060|1|$32.5600
D38999/20MC35SN|TE Connectivity Ltd|442|1|$43.5400
D38999/20MC35SN-LC|TE Connectivity Ltd|442|1|$33.5200
D38999/20MC35SN|SOURIAU|302|1|$25.3079
D38999/20MC35SN-LC|SOURIAU|302|1|$29.4087
D38999/20MG35SN(LC)|Amphenol Corporation|644|1|$22.9789
D38999/20MG35SN|Amphenol Corporation|295|1|$58.9100
D38999/20MH35SN(LC)|Amphenol Corporation|623|1|$33.4400
D38999/20MH35SN|Amphenol Corporation|210|1|$96.0750
D38999/20MH35SN|TE Connectivity Ltd|78|1|$66.8393
D38999/20MH35SN-LC|TE Connectivity Ltd|78|1|$40.7803
D38999/20MH35SN|SOURIAU|64|1|$66.8393
D38999/20MH35SN-LC|SOURIAU|64|1|$42.8368
SM-PWM-01C|Amphenol Corporation|60|1|$9.5610
MS3476W14-12S-LC|SOURIAU|17|1|$41.0400
59975-1|TE Connectivity Ltd|5|1|$4,972.7598
ASFLK-32.768KHZ-LJT|Abracon Corporation|2316|1|$1.0560
CB037E0104JBA|AVX Corporation|780|1|$0.7015
3361P-1-503GLF|Bourns Inc|1171|1|$0.5268
LPC11U24FHI33/301,|NXP Semiconductors|201|1|$2.3080
LPC11U35FHI33/501Y|NXP Semiconductors|11909|1|$2.3040
LPC11U35FHI33/501,|NXP Semiconductors|4612|1|$2.9198
LPC1833JBD144E|NXP Semiconductors|67|1|$9.2970
LPC2138FBD64/01,15|NXP Semiconductors|13410|1|$9.3549
LPC2212FBD144/01,5|NXP Semiconductors|220|1|$9.3549
LPC2368FET100,518|NXP Semiconductors|1055|1|$10.7630
LPC4330FET180,551|NXP Semiconductors|9|1|$8.0930
LPC4337JBD144E|NXP Semiconductors|120|1|$9.8450
LPC4370FET100E|NXP Semiconductors|459|1|$6.6430
LPC824M201JDH20J|NXP Semiconductors|4874|1|$0.8159
MAC7111MAG40|NXP Semiconductors|151|1|$26.3700
B72214S271K151|TDK Epcos|2870|1|$0.2803
CRCW12061K54FKEA|Vishay Intertechnologies|4500|1|$0.0475
MC9S12XA512CAG|NXP Semiconductors|140|1|$18.8800
MC9S12XET256MAG|NXP Semiconductors|200|1|$8.3580
MC9S12XS64CAE|NXP Semiconductors|562|1|$5.1033
MCF52255CAF80|NXP Semiconductors|115|1|$11.9420
MCF5274CVM166|NXP Semiconductors|575|1|$22.7359
MCF5281CVM66|NXP Semiconductors|104|1|$42.3600
MCF5407AI220|NXP Semiconductors|12|1|$51.2100
MCF5474VR266|NXP Semiconductors|155|1|$35.7700
MCF5484CVR200|NXP Semiconductors|13525|1|$44.6853
MCHC11F1CFNE4R|NXP Semiconductors|250|1|$15.5100
MC13202FCR2|NXP Semiconductors|8309|1|$3.3130
MC13202FC|NXP Semiconductors|985|1|$4.7512
MC13892DJVK|NXP Semiconductors|1713|1|$4.0120
MC33886PVWR2|NXP Semiconductors|1500|1|$4.9675
MPC860DEZQ50D4R2|NXP Semiconductors|2700|1|$91.6200
MPC860ENZQ50D4|NXP Semiconductors|1883|1|$65.1760
MPC860PCZQ50D4|NXP Semiconductors|1412|1|$87.8120
MPX2100DP|NXP Semiconductors|143|1|$10.5860
MPXC2011DT1|NXP Semiconductors|3069|1|$5.5930
